# Artefact digests. Written by scripts/artefact_digests.py; described by
# docs/80-artefact-digests.md. DO NOT EDIT BY HAND.
#
# Historical run outputs are git-ignored. Since 2026-09-19 this also
# pins tracked docs/evidence JSON records requested by external review F6.
# This file pins their IDENTITY so that the evidence
# behind docs/71, docs/74, docs/75, docs/77 and docs/79 cannot be
# silently swapped. It does NOT make the artefacts available and it does
# NOT establish that any of them is correct.
#
# 571 artefacts, 0 bytes to 1.718 GB, 5.172 GB in total.
#
# sha256 is over the file's bytes. `metrics` is `k=v;k=v`, read out of the
# artefact by this script's own extractors, and is a legibility aid, not a
# check -- the digest is the check.
#
#   scripts/artefact_digests.py --check    re-verify. MISSING is not FAILED
#   scripts/artefact_digests.py --write    rebuild on a machine that has the runs
#   scripts/artefact_digests.py --write-evidence  update only tracked JSON records

group	cites	role	path	bytes	sha256	metrics
docs-evidence	docs/89;docs/90	text	docs/evidence/hosted-native-hal-20260921.json	42573	2ec7f4c4b528328030a42e0fb308d117b0b73d0e6dd490efe8e9a4dd5813957f	lines=764
docs-evidence	docs/89;docs/90	text	docs/evidence/hosted-native-interfaces-20260921.json	17107	d86443b4b97b9a99dacf28cbba15a904ac4b189be189098b0d9d75b9faae6351	lines=331
docs-evidence	docs/89;docs/90	text	docs/evidence/hosted-native-startup-20260921.json	17028	9f816a777babb4adecedb8b34aa326348836936edd2098ebeda1d6661ae8b5da	lines=332
docs-evidence	docs/89;docs/90	text	docs/evidence/hosted-uart-receive-20260921.json	6987	71255012e12dc0773f1bbdf107da9d7e6d71dcab67813bddbe4d02a41f1d98e8	lines=135
docs-evidence	docs/89;docs/90	text	docs/evidence/ihp-drc-gate-20260920.json	19961	ea79237ccbfcf5dc24a51015a6f91fd0bb223e2249d19c30e780b64203732e94	lines=274
docs-evidence	docs/89;docs/90	text	docs/evidence/ihp-full-chip-drc-20260920.json	17932	5c7a63b9bf1329dfb7cb18eaedbeee86db3735291057733243606c568e49f063	lines=422
docs-evidence	docs/89;docs/90	text	docs/evidence/ihp-macro-update-check-20260919.json	6366	da01b7bd9fb82ad328193450f743fa14ebb87c37a7a0d9c75c291fde086adf49	lines=155
docs-evidence	docs/89;docs/90	text	docs/evidence/ihp-magic-full-chip-20260920.json	224651	29a17c309351a79c8025b3b4cd395d1ba7363264ae70066d5103a3adbf3204ad	lines=7765
docs-evidence	docs/89;docs/90	text	docs/evidence/ihp-magic-sram-followup-20260920.json	18532	fe88e4907f6b7995b2602a28b607c9f186e4f156eb8a485a5f0297d3b0cd855c	lines=417
docs-evidence	docs/89;docs/90	text	docs/evidence/ihp-routing-halo-20260920.json	390376	dbe7072c1818eecd75ce6d33e26de852b9b44ea122201f3b6c1bc60a6fd6e24d	lines=16215
docs-evidence	docs/89;docs/90	text	docs/evidence/ihp-routing-halo-magic-20260920.json	142019	94005046b1afc26bf5a4a281486692324ef3915543650925f32f74996d95499a	lines=5157
docs-evidence	docs/89;docs/90	text	docs/evidence/ihp-two-net-route-20260920.json	8949	588a741e5716a47cc4e80473e5d28980f4bca005b0cbd7220d9319482f45eb4d	lines=207
docs-evidence	docs/89;docs/90	text	docs/evidence/ihp-upstream-drc-20260920.json	11159	ab1363431ce598b50da7d54f5252a573ebcf8375d406fb10eefa7f0adb5190b8	lines=273
docs-evidence	docs/89;docs/90	text	docs/evidence/inactive-native-view-archive-20260920.json	1864	080000c30eac6c5fda076977d9605ba05c7bc18a449c24eedfed04b65b51f7ba	lines=39
docs-evidence	docs/89;docs/90	text	docs/evidence/incremental-electrical-20260923.json	10031	c16fa24ac622210f3d84b0dd3aed26eded431ff5fe5ef86fffb87d7027437d91	lines=128
docs-evidence	docs/89;docs/90	text	docs/evidence/incremental-multicorner-20260923.json	21941	fce60670e5524d0f5fb0cb8b10629b9a00dc26f871509c2632a45829ee2ebe89	lines=275
docs-evidence	docs/89;docs/90	text	docs/evidence/interface-profiles-20260921.json	7280	36f09684821d827165ec5e90d826dfc08e83be381db397dcc59717678fdb661e	lines=137
docs-evidence	docs/89;docs/90	text	docs/evidence/interfaces-20260919.json	51079	1b45e3fc685cee93d1c869937f555838cdbc52c76646fc15a36c58f3566269c6	lines=1096
docs-evidence	docs/89;docs/90	text	docs/evidence/interfaces-eth-pnr2-postcts-config.json	20260	211359db97a46da72ce97fa4dffb45e8aa15ccf2f2e735aa13ffc6a079162c06	lines=487
docs-evidence	docs/89;docs/90	text	docs/evidence/interfaces-export2-20260919/metrics.json	13014	fbf4a0db4edeaa57dc13be0c6d4ebd354e6679fc848f19fdc1248bee606ba407	lines=263
docs-evidence	docs/89;docs/90	text	docs/evidence/interfaces-export2-20260919/resolved.json	34529	9fa4654570f54155599df1702d9912713ff0399c53a0758f6183f80dde4cf23e	lines=813
docs-evidence	docs/89;docs/90	text	docs/evidence/interfaces-kdrc-20260919/metrics.json	13054	bc4d0acda08cb7227d307f7ace532fa19d4b3411fc539dbe84a9bf28d831e0cc	lines=264
docs-evidence	docs/89;docs/90	text	docs/evidence/interfaces-kdrc-20260919/resolved.json	34179	c55b0c81d68a6e17e8be3f6f623de6ef30e6e0c6a0d1fd7451518fd625df11a1	lines=810
docs-evidence	docs/89;docs/90	text	docs/evidence/interfaces-lvs-20260919/metrics.json	13315	863b93082a291e7a5a9cb1304d2495026ee8711431cfa178378bf4aa972a2716	lines=270
docs-evidence	docs/89;docs/90	text	docs/evidence/interfaces-lvs-20260919/resolved.json	34178	54cbc95ad5a07bfbd12c3fe1c48783a0b11bfef75bc431fc69e61de069852906	lines=810
docs-evidence	docs/89;docs/90	text	docs/evidence/interfaces-mdrc-20260919/metrics.json	13050	047194d2df459644b23b4f2916fe1e73288f7b719e4dd7d3f03540d0cb778146	lines=264
docs-evidence	docs/89;docs/90	text	docs/evidence/interfaces-mdrc-20260919/resolved.json	34178	54cbc95ad5a07bfbd12c3fe1c48783a0b11bfef75bc431fc69e61de069852906	lines=810
docs-evidence	docs/89;docs/90	text	docs/evidence/intermediate-geometry-archive-20260920.json	6526	1677c694011056b275d0f26c7e5aea2ad8c3079b247a6688afca5e226b2cbf80	lines=143
docs-evidence	docs/89;docs/90	text	docs/evidence/local-geometry-archive-20260920.json	9830	aa1e8bea1e3d811d07028d3e06b5ca563219047ac3546e1e83fa8ff78cfcc276	lines=221
docs-evidence	docs/89;docs/90	text	docs/evidence/local-regression-2fe5503-20260921.json	2190	fbd90755abf6c570ba5545e4a47abde3849d0e19045ea1c41921dc40469da66f	lines=58
docs-evidence	docs/89;docs/90	text	docs/evidence/logic-boot-rom-integration-20260920.json	13418	efd7c087b46257a79df5152cc42ac3a8c666a982196e58a2cbb636f85b348381	lines=295
docs-evidence	docs/89;docs/90	text	docs/evidence/logic-boot-rom-prototype-20260920.json	7135	26cfdc52f71d86df05ac2c475db01a129c2ea41e644c77ae774a16b10e5e959c	lines=149
docs-evidence	docs/89;docs/90	text	docs/evidence/logicrom-derate-correction-20260920.json	14070	4138d9d0c11276df7e9832207d9caac394dabd2ce91e4cea4ff3d669d460ba1d	lines=242
docs-evidence	docs/89;docs/90	text	docs/evidence/logicrom-eco1-fanout-20260920.json	411416	02604b67231edb5e28199c802fc3eba88a35cc84efbde8698f36ba7f6bf5cda6	lines=11644
docs-evidence	docs/89;docs/90	text	docs/evidence/logicrom-eco2-electrical-20260920.json	66515	4ce03dcb44bf76d7932aaaa37864543dd16904438a4b7344055f2d8487d77622	lines=1571
docs-evidence	docs/89;docs/90	text	docs/evidence/logicrom-eco3-electrical-20260920.json	56752	61c1f60d19a9d9f30a649b77098f0fec7fd89d5820127b9638cc1325513bc18d	lines=1281
docs-evidence	docs/89;docs/90	text	docs/evidence/logicrom-eco4-sizing-20260920.json	58092	65cd2ad908bde8da4b2df63e6bb1baa86dd0c903535b45aceab3eef94cd67a2b	lines=1361
docs-evidence	docs/89;docs/90	text	docs/evidence/logicrom-eco5-sizing-20260920.json	65447	f64218d96a75a081b8437a66b354d67e1cd7b8941b4df41a05f99cb0798949f6	lines=1701
docs-evidence	docs/89;docs/90	text	docs/evidence/logicrom-eco6-buffering-20260920.json	64238	e61cbceffeac8967a4ed12429d11aa5ce13df9baae695790e974a9fbef89c20d	lines=1655
docs-evidence	docs/89;docs/90	text	docs/evidence/logicrom-eco7-electrical-20260920.json	57837	c8afb5d77fcb3d82cbac0ede37749e686409fb0aa73272ea59f67876a9ee91c6	lines=1392
docs-evidence	docs/89;docs/90	text	docs/evidence/logicrom-eco8-global-20260920.json	53457	4ea0bd49204b864334932a2c4e49b80a48afd4b0e64080b136200f10f83eb0c2	lines=1183
docs-evidence	docs/89;docs/90	text	docs/evidence/logicrom-functional-model-control-20260920.json	6739	f8bb1a106315d935c69d556c95c875f205a127e8ee8172be134275b288563c52	lines=111
docs-evidence	docs/89;docs/90	text	docs/evidence/logicrom-startup-clear-fallback-20260920.json	4115	1bd5a883fabf2860f6553807be93751549419d133c4e1a2e051b3a2c42b88541	lines=100
docs-evidence	docs/89;docs/90	text	docs/evidence/logicrom-startup-clear-native-pass-20260920.json	17653	3fc3d8449b44c7b08b592af695179083ae21208534328e6f01014b340896f5dc	lines=265
docs-evidence	docs/89;docs/90	text	docs/evidence/logicrom-startup-clear-progress-20260920.json	6200	58d462a67b437d11a6f29b37ee338179d403eb0a122c581cc8586dd0ff84e35f	lines=141
docs-evidence	docs/89;docs/90	text	docs/evidence/logicrom-startup-counter-diagnostic-20260920.json	4579	f006041cfc0f91b795821007a1cc793b50182403b1fde3d90c7b951813950a43	lines=67
docs-evidence	docs/89;docs/90	text	docs/evidence/logicrom-whole-gl-failure-20260920.json	8714	a0fd2f60ef8a622b7ba7e040ac08ab994ef60bfe90c20f5690c6aae296e351cf	lines=152
docs-evidence	docs/89;docs/90	text	docs/evidence/macro-energy-20260921.json	90740	fab54f95c96e16952cc2616f81159d7716cfec6875c59c7a59fe8029e1d8c2c2	lines=2647
docs-evidence	docs/89;docs/90	text	docs/evidence/mapper-independent-census-20260921.json	5542	0ba0ce471cd9074e872f89215bbdbf249fd94c1767fd4f1905bb9877eea7b045	lines=121
docs-evidence	docs/89;docs/90	text	docs/evidence/memory-parity-20260920.json	22078	8d4990e1c0f94ced05b575baa12473431250c45f5e314926fe309224880502f1	lines=460
docs-evidence	docs/89;docs/90	text	docs/evidence/must-connect-lvs-controls-20260923.json	17144	9d3af34cb3db802eb357af2d6fcf846d66474f7d802028909081a322aaf888da	lines=324
docs-evidence	docs/89;docs/90	text	docs/evidence/native-boot-hosted-alias-20260920.json	11592	38dc1549f59eb2eb788092030360e349ba5c45e50c91e7dc1b24a72b30a15206	lines=176
docs-evidence	docs/89;docs/90	text	docs/evidence/native-boot-hosted-npu-failure-20260920.json	10403	91a81d2d52d28c003975e3935ec52ab0adf1a4c690adf48c87932fd57e65a248	lines=228
docs-evidence	docs/89;docs/90	text	docs/evidence/native-boot-hosted-preparation-20260920.json	4802	7b920d4f70c202a508597d10dfe69e9c9ccdefcd0dcc926e814a065bfb2be0f8	lines=89
docs-evidence	docs/89;docs/90	text	docs/evidence/native-boot-preparation-20260920.json	5459	892e30ee6f569b2a4800c1cdada827e15c5ce39ee3a03a5d299223f438e8eb9b	lines=126
docs-evidence	docs/89;docs/90	text	docs/evidence/native-cell-simulator-gate-20260920.json	8956	ab9d647af21cd150af026423d26af9870f3b965bf70b4980c623c3f8e3ec6012	lines=192
docs-evidence	docs/89;docs/90	text	docs/evidence/native-derate-guard-20260920.json	3659	0d86b59bce4404ef75bded4adc4dabe1fc80aa98c5e0e1489e805e2f7aab70fa	lines=60
docs-evidence	docs/89;docs/90	text	docs/evidence/native-intermediate-archive-20260920.json	16272	1c5176455b6ed6106453d476f36f8b0cee44f4ce75d47fb57e7938869d53862a	lines=349
docs-evidence	docs/89;docs/90	text	docs/evidence/native-recovery-1d99a78-20260922.json	57650	9cf558c039bb4ee478fdca868b014e80370076b05ad5f26a6e3b01ec7b730650	lines=1103
docs-evidence	docs/89;docs/90	text	docs/evidence/native-recovery-completed-20260921.json	60032	6c3d2284d8980947e126eb37229011f4c3b0baf3bfb1f371d682490934c5cbdb	lines=1156
docs-evidence	docs/89;docs/90	text	docs/evidence/npu-native-startup-20260921.json	23774	151f141732ead00fdb938d85f0688f9c50310cc245c4c9c5fa8d5a021f428f02	lines=437
docs-evidence	docs/89;docs/90	text	docs/evidence/npu2/metrics.json	10163	d769feaa8ba2028c6df0bbfcb820a61a7a44c1ce117c5229da7c019aa9a5c9c9	lines=195
docs-evidence	docs/89;docs/90	text	docs/evidence/npu2/resolved.json	31958	3e7aadc3571463bdc5c3770e52f5c8e51dfbee38ae0c7b6b7490a57124e00505	lines=753
docs-evidence	docs/89;docs/90	text	docs/evidence/pcie-full-python-20260922.json	121314	1a6b3073907db8d260e2c278fdacc95867a087b33b2c5105a2e327325b2148f5	lines=1133
docs-evidence	docs/89;docs/90	text	docs/evidence/pcie-packet-adapter-20260922.json	20315	a898a6678ad8c7fd563ab1160e98011f918eda6e618edfa2f676d7e4290a33a2	lines=448
docs-evidence	docs/89;docs/90	text	docs/evidence/pcie-packet-hosted-20260922.json	16124	034fbbd20c750693a87b1f3157b23105a77a41c91c98fe901ba639f6ee99aaed	lines=374
docs-evidence	docs/89;docs/90	text	docs/evidence/pcie-runtime-hosted-20260922.json	7755	4d98956ac1746c978bf7725063ff72a1430db34f87b1fb0a7005eb9b8bf2c6d5	lines=188
docs-evidence	docs/89;docs/90	text	docs/evidence/pcie-runtime-portability-20260922.json	9151	1695d7f0431d1186e4d2f2881299d3462ef64a7721fb76b269e9ae4c5edd77dc	lines=209
docs-evidence	docs/89;docs/90	text	docs/evidence/pcie-transaction-backend-20260922.json	13919	b108d517f31c33ac7015608514d3e4411ce9f0711f8147a4b345594991034141	lines=289
docs-evidence	docs/89;docs/90	text	docs/evidence/pcie-tx-characterization-20260922.json	122778	ede07361f3bbec0f8dc1978b0d959a06af8ceb10e3a6569bb82bfdad86ada269	lines=3138
docs-evidence	docs/89;docs/90	text	docs/evidence/peripheral-formal-20260920.json	10968	1840d9d46a5e4c44ae5f9cc1d39d6894cc33370af4dabca365056aef43ac97bc	lines=239
docs-evidence	docs/89;docs/90	text	docs/evidence/peripheral-registers-20260921.json	24473	b18dd2038f25fc4c866af6f30ecee0e5ada81fc95544117802201a23bf9b178c	lines=482
docs-evidence	docs/89;docs/90	text	docs/evidence/physical-recovery-controls-20260922.json	5110	8565ad687c41e59b659abdede197d284980419bc6cc39f53b0170cdfa8cca24c	lines=72
docs-evidence	docs/89;docs/90	text	docs/evidence/physical-route-checkpoint-20260922.json	1200	f05d418e9073aae9ff0eeec23c0535c9e2abdebf9e39c32b6de98227d8cfcb3f	lines=19
docs-evidence	docs/89;docs/90	text	docs/evidence/physical-tool-bootstrap-20260921.json	11180	7ee97183e8a74dda48e41512227163bf1d921dee58d854ef0f56c953ce0c0977	lines=252
docs-evidence	docs/89;docs/90	text	docs/evidence/pilotlink-20260920.json	3766	8c5a3604b787885fe249e501b00c2898894b1a8f6b5a83cd54ddc6a3c9805fb7	lines=80
docs-evidence	docs/89;docs/90	text	docs/evidence/pnr-profile-selection-20260921.json	835	39f3611d242a0bcfa393d19cfe4687d4b1016ae8d0a0e4c9042a8e3762eb50dd	lines=18
docs-evidence	docs/89;docs/90	text	docs/evidence/prepared-sources-20260920.json	11010	1781b7849e2d5f47fe0a20cf5a98bd63e25fceba6f5d024c82d239f4ed690140	lines=218
docs-evidence	docs/89;docs/90	text	docs/evidence/prepared-sources-20260921.json	13153	6fcb87509ec78194cafae52867dd8c060f8131ccdead08cd96db1fd263442560	lines=252
docs-evidence	docs/89;docs/90	text	docs/evidence/prepared-sources-can-bank-20260921.json	14067	3ab460227a07d708d71954953d8e512a296e893acc140b917813258c8290e1c3	lines=263
docs-evidence	docs/89;docs/90	text	docs/evidence/publication-validation-20260922.json	3518	b7fb0bb9f34f3ed83db04536dd23e1a8e021a1dc90e35e05f4e508596d907fec	lines=80
docs-evidence	docs/89;docs/90	text	docs/evidence/publications-current.json	13941	0d6473ac871b11159f33a431160596de82eb316565387b31e63c914ee6b900be	lines=265
docs-evidence	docs/89;docs/90	text	docs/evidence/publications-hosted-20260922.json	14292	1165774414b0721644c9cf3151d150baa13768d41d629d27d6fd22cb0c4a1735	lines=277
docs-evidence	docs/89;docs/90	text	docs/evidence/qspi-sta-20260919.json	22576	938b60ef79e5256a5c3523c9ed3f61e36d34641f20d8dfde70e52cb841f927aa	lines=333
docs-evidence	docs/89;docs/90	text	docs/evidence/readme-migration-20260920.json	1501	75d7bb20862a1c1fc45e0884a01b5e331e78a3f3e35ccf44c1f0727ed68205c2	lines=35
docs-evidence	docs/89;docs/90	text	docs/evidence/reboot-recovery-20260920-evening.json	7893	27696cf0641951c24ca5f2bb66d108f191223410a1b1ce22778b575a113e1795	lines=80
docs-evidence	docs/89;docs/90	text	docs/evidence/recorded-paper-replicas-20260920.json	3391	46d09a98bb04d8406ffce638232ef355d994906d5f17c8d0612e03f8660bb727	lines=75
docs-evidence	docs/89;docs/90	text	docs/evidence/regfile-scrub-complete-20260921.json	10747	3ba9928823a58000239321beaf63a6f8c6ec66bfa28e6154f61f1dfe774afc42	lines=263
docs-evidence	docs/89;docs/90	text	docs/evidence/rejected-halo-route-archive-20260920.json	2079	3be2fa23015f59c3c58685d7c3567a1fc779a29afee6608cbfa65e320aaed073	lines=44
docs-evidence	docs/89;docs/90	text	docs/evidence/reqpipe-integration-20260923.json	8164	b69dbe50675db71e8b1599f82819cf84c5e40cc673f876d214280b47f08aa9d4	lines=135
docs-evidence	docs/89;docs/90	text	docs/evidence/routed-baseline-main-drc-20260923.json	4490	a677a55cdd3c42ef32590c2aa5fb1a6e1165d17f5aa3903495d846d460a621d7	lines=61
docs-evidence	docs/89;docs/90	text	docs/evidence/routed-closure-baseline-20260923.json	69481	0afe0ff54bd3f30b7cf6c459039272c05ea1a4277b018bda86ffd38baa038e42	lines=3068
docs-evidence	docs/89;docs/90	text	docs/evidence/s71boot/metrics.json	10400	f1fc4d9388f6fc3245458542a7e08636c9f8240576f8d14c97d5fab8e45b6f5b	lines=201
docs-evidence	docs/89;docs/90	text	docs/evidence/s71boot/resolved.json	34045	aa57156e5c4599b6caf57b47e69e6429c64392ba4dd42712c60ca6eaaa3ddd7c	lines=789
docs-evidence	docs/89;docs/90	text	docs/evidence/s77gate/metrics.json	10286	09cdb61aa78a5c2cbf4ab7319ae4aca8d35d23b8b449f7a261034af0025826f1	lines=198
docs-evidence	docs/89;docs/90	text	docs/evidence/s77gate/resolved.json	34045	aa57156e5c4599b6caf57b47e69e6429c64392ba4dd42712c60ca6eaaa3ddd7c	lines=789
docs-evidence	docs/89;docs/90	text	docs/evidence/s77lvs-b-blackbox/metrics.json	10587	7c5ec04e9203b4cc5780eb9c74d6bdec916add5ac049eda28c2b72b97dd5a05b	lines=205
docs-evidence	docs/89;docs/90	text	docs/evidence/s77lvs-b-blackbox/netgen-lvs.log	67302	53505c833bceb44c2578c6ff2bfbb415e7c37b89630a07d06860a99241bec06a	lines=1353
docs-evidence	docs/89;docs/90	text	docs/evidence/s77lvs-b-blackbox/recovery.json	1703	5801a18c2144becd0503a9c6fa3bbddf0f797dd5b704a16f00b432d267d5e5f0	lines=34
docs-evidence	docs/89;docs/90	text	docs/evidence/s77lvs-b-blackbox/resolved.json	32028	dbfe37eeedecbf28738ec936d242fe218f035c76cdb29cdbdde61109d521a62e	lines=755
docs-evidence	docs/89;docs/90	text	docs/evidence/s81drv/metrics.json	10327	d655e94cb3974ccc7b4d05ec3f36f7a07d6a3d41229192f3085ed1836eef4f18	lines=199
docs-evidence	docs/89;docs/90	text	docs/evidence/s81drv/resolved.json	34044	35260c8ed61129bf91bc72e556172b26b7d6e1a4ca4f723a1e973757bcd7b79c	lines=789
docs-evidence	docs/89;docs/90	text	docs/evidence/s81ptd/metrics.json	10169	14d274a28b959ff8311966c3b23d3dd21c34326756046e1e8f19b7f3437a6f2c	lines=195
docs-evidence	docs/89;docs/90	text	docs/evidence/s81ptd/resolved.json	34044	93f680db649f2a5fc4ee2be194aba46e6872240f2b9a74e88a6d5a180c361e88	lines=789
docs-evidence	docs/89;docs/90	text	docs/evidence/s81timing/metrics.json	10720	0d39c1862cf2e4f44ef0c777ab0427ccf887e279d459a1409997fab913fcd158	lines=209
docs-evidence	docs/89;docs/90	text	docs/evidence/s81timing/resolved.json	34043	145eb32847875ecbdac1a1b366ca6f5a140944e874c448ea5152511c2502358b	lines=789
docs-evidence	docs/89;docs/90	text	docs/evidence/s83ant/metrics.json	11512	dd13011cdfdc65b7972a37042bedadd86dc6f9aa32767fef37e5885959cecac7	lines=225
docs-evidence	docs/89;docs/90	text	docs/evidence/s83ant/resolved.json	34646	5baf32815237b4bc37cf2509c2e7dd341231f48cdafe0ee4c44f0696b91243e7	lines=804
docs-evidence	docs/89;docs/90	text	docs/evidence/s83lvsbb2/metrics.json	11135	7c25ed0d7b0266fac14eeb2f65511d8e88ed3a1e5c3b87b8dcb26c71ad57d51c	lines=219
docs-evidence	docs/89;docs/90	text	docs/evidence/s83lvsbb2/resolved.json	34297	a2a340317dc36e33eb22cff515971fb82527e87b008efc529b7607627d30194f	lines=801
docs-evidence	docs/89;docs/90	text	docs/evidence/s83romecc5/metrics.json	10834	cf6a56ac6b8b56ffbc47292e2fc1bb8b180c926efdcf54de79d972a8146fa31f	lines=212
docs-evidence	docs/89;docs/90	text	docs/evidence/s83romecc5/resolved.json	34646	d9f8390ed326157d8e35229d4ca727586da27c9da52279083c69947dea9fe58e	lines=804
docs-evidence	docs/89;docs/90	text	docs/evidence/scrub-native-clear-20260921.json	15525	9e2797dc44dacc3ff6bc2bae8d16517626883ca2277517b63326ed9e46590d11	lines=317
docs-evidence	docs/89;docs/90	text	docs/evidence/signoff-6x2/metrics.json	10124	f3889ee38760ac905e86a3d4b7bc8bac34941cae4a888592a1f05621298f2bbd	lines=198
docs-evidence	docs/89;docs/90	text	docs/evidence/signoff-6x2/resolved.json	22814	c280970d1eb1478a0398e7e60aa69af387dac927dc744cd325c58ed76bbe7726	lines=587
docs-evidence	docs/89;docs/90	text	docs/evidence/signoff-6x2-gated/metrics.json	10124	f3889ee38760ac905e86a3d4b7bc8bac34941cae4a888592a1f05621298f2bbd	lines=198
docs-evidence	docs/89;docs/90	text	docs/evidence/signoff-6x2-gated/resolved.json	22870	274e69513700395332037b27c1964317db278f5cfa75531ea5d8e5346c4dbbcc	lines=587
docs-evidence	docs/89;docs/90	text	docs/evidence/sky-14-6x2-rcmodel/metrics.json	17740	2370dd515f50a24611cb878dfaaa0c3e3c9d5e654e34a31682102ae22db91a3f	lines=316
docs-evidence	docs/89;docs/90	text	docs/evidence/sky-14-6x2-rcmodel/resolved.json	172725	ce7ad6c6c4e927abcfddc6d547ae41019351566cfb7c72a891c2d2bd495a0171	lines=1529
docs-evidence	docs/89;docs/90	text	docs/evidence/soc-hal-20260921.json	39429	035355d5cfb9829f48674759c39b98bf907e86b3d01bfe041a4ce695b903244b	lines=876
docs-evidence	docs/89;docs/90	text	docs/evidence/soc-lint-20260921.json	149096	610d2710daaebbd67668683df1cf913efe47be047245d422ddea6e91c68515a2	lines=1235
docs-evidence	docs/89;docs/90	text	docs/evidence/soc-physical-source-lint-20260921.json	59153	f2d6c3549f0ffca61999e2cb314de37a54044ee109ce134779d0e8bd9355b296	lines=905
docs-evidence	docs/89;docs/90	text	docs/evidence/sram-lvs-reader-controls-20260920.json	106314	5cd45a2de34693da645ef11ae62c9eaae51dc3bc1e04febf411975b8e0321efc	lines=2933
docs-evidence	docs/89;docs/90	text	docs/evidence/sram-transistor-lvs-20260920.json	210742	13d9d73abba3def1834379431bc222adf53fff8615da4c68d61db93b764bac1f	lines=3855
docs-evidence	docs/89;docs/90	text	docs/evidence/sram-width-diagnosis-20260923.json	64198	ec0eb423a1dd238d044f968efcfa8f985a2a8ec480ed0fda5ca31f279b9fde82	lines=1410
docs-evidence	docs/89;docs/90	text	docs/evidence/startup-clear-intermediate-archive-20260920.json	4869	f2989b62cea947e6423647dc54d9160cb3d06cbbd748db9dee132ecb2b58e332	lines=94
docs-evidence	docs/89;docs/90	text	docs/evidence/startup-native-corners-20260920.json	6521	bb6ad1f61caa054f47ad7c671d3aeb806987ae16bca13b4092c62b7331146384	lines=115
docs-evidence	docs/89;docs/90	text	docs/evidence/startup-physical-eco123-20260921.json	31953	ee622d9f36fdcc4fd41a1813e56028d0f154f43b315f90353eec150ffb409239	lines=626
docs-evidence	docs/89;docs/90	text	docs/evidence/submission-6x2/metrics.json	10048	39a17f64239eebc14a52a86a5a75c23d8f01e85d514525aabc4c58d91b6d998a	lines=196
docs-evidence	docs/89;docs/90	text	docs/evidence/submission-6x2/resolved.json	22715	0b73090bf441af7a92e17ea03313631b79f9eef567eee5211418e1a3907c1c5e	lines=585
docs-evidence	docs/89;docs/90	text	docs/evidence/submission-6x2-gated/metrics.json	10048	39a17f64239eebc14a52a86a5a75c23d8f01e85d514525aabc4c58d91b6d998a	lines=196
docs-evidence	docs/89;docs/90	text	docs/evidence/submission-6x2-gated/resolved.json	22765	1a8611663478256ba8bb2c1d6ef96eb25dc9e3cb54863cff5a5c10680cd285bf	lines=585
docs-evidence	docs/89;docs/90	text	docs/evidence/supplemental-drc-controls-20260923.json	11489	d0cfd1a51274da3f6e047178efd18da1b64cbb858a21d0276d53f8f996650320	lines=165
docs-evidence	docs/89;docs/90	text	docs/evidence/thesis-distribution-20260921.json	1282	46be7c470cbc98d714b901a3c8c93e2935c2500bb9546e623fabe90a9c8a6d15	lines=32
docs-evidence	docs/89;docs/90	text	docs/evidence/timer-irq-prototype-20260920.json	9625	4eff0025df501654ff53c28676107b874a1b539796620176c759e18d3944d58f	lines=142
docs-evidence	docs/89;docs/90	text	docs/evidence/timing-replay-20260919.json	33367	ea7abbb2d1071379ff990a2d2a061a63cf7ee7e19f2d92bb914b0b9dea24444d	lines=209
docs-evidence	docs/89;docs/90	text	docs/evidence/trial-03-signoff/metrics.json	10031	ab0c3c3236087b0bc9fa2ab7d12e872d87eed2f48aba6779e2e583b15c0e367d	lines=197
docs-evidence	docs/89;docs/90	text	docs/evidence/trial-03-signoff/resolved.json	21573	b73c95c0897f528f9aa0ed451f60b90272f4d173bce7684ef9b42501c80c7f98	lines=572
docs-evidence	docs/89;docs/90	text	docs/evidence/uart-receive-20260921.json	27333	52efa538d7b4917c753aeab3317e104f852a8ca9b41de57c7603af77a2e4845c	lines=573
docs-evidence	docs/89;docs/90	text	docs/evidence/verification-20260919.json	48174	81e0af45d6e2fac43c4148d7629b8be34e69ca3c41c045d4d20495208dcbace5	lines=698
